audio,caption
5DxuR1YuhSw-1195.25.wav,غنركزو على كيفاش تولي من المعارف فواحد المدة اللي قصيرة بزاف مع المعنى ديالها هو شخص كتعرفو كتعرف سميتو ملي غتلاقاه مرة خرى غتسلم 
5DxuR1YuhSw-1205.25.wav,ما عليه تقدروا تخرجوا بجوج بكم شي نهار الى اخره الطريقة باش تنتقل من غريب الى معرفة هو خصك دير مع داك الإنسان واحد الحوار لي غيخليه يحس 
5DxuR1YuhSw-1215.25.wav,بيك عاجبك مرة اخرى رجعنا للفكرة اللولة كاع حيت هي الأساس وهي لي ضاير عليها الفيلم هضرنا عليها كيفاش ديرها بلا ما تهضر ودابا غنهضرو على الهضرة 
5DxuR1YuhSw-1225.25.wav,يعني علاش شنو غتقول كيفاش غدير هادشي اول حاجة غديرها هي غتستغل المضهر كل انسان كيبغي يتميز بشي حاجة فالشكل ديالو هادي ديما كاينة نادرا 
5DxuR1YuhSw-1235.25.wav,فاش غتلقى شي واحد لابس شي لبسة عادية داير تحسينة عادية فيه كلشي عادي ضروري شي حاجة غتكون فيه زايدة هاد الحاجة هادي خاصك تولف راسك انك تلاحظها خاص 
5DxuR1YuhSw-1245.25.wav,نشرح لك دابا التقنية وداكشي اللي في الكتاب ومن بعد نشرحها ليك بطريقة علمية ملي كتكون كتهدر مع شي واحد ولا تبغي تهضر مع شي واحد هضر لو على شي حاجة كاينة في الشكل ديال 
5DxuR1YuhSw-1255.25.wav,مثلا يقدر يكون يالاه محسن ولا بنت صابغة شعرها ولا يقدر يكون دري صابغ شعرو را ولا داير شي خاتم لابس شي حاجة فشكل النضاضر احسن حاجة تقدر تخلي بها
5DxuR1YuhSw-1265.25.wav,الإنسان رد ليك البال ويحس بالوجود ديالك هو انك تهضر لو على شي حاجة في الشكل والمظهر ديالو علاش حيت اولا الإنسان ملي كيكون غريب عليك 
5DxuR1YuhSw-1275.25.wav,مكتعرفوش مزيان مكتكونش عارف شخصيتو مكتكونش عارف شنو كيعجبو الحاجة الوحيدة اللي كتكون عارفها عليه هي الحاجة اللي كتشوفها المظهر ديالو ثانيا 
5DxuR1YuhSw-1285.25.wav,حنا البشر كيعجبنا لي يمدح المظهر ديالنا حيت المظهر واحد الحاجة لي كنديرو عليها مجهود متلا شي واحد صبغ شعرو راه خسر الوقت خسر فلوسو وشحال هو جالس 
5DxuR1YuhSw-1295.25.wav,من اجل انه يكون متميز من اجل انه يعجب الناس من اجل انه يعجبك نتا ولا نتي بغينا ولا كرهنا هادي غريزة فينا حنا ككائنات 
5DxuR1YuhSw-1305.25.wav,كنبغيو نعجبو الناس بلا حتى منحسو شي بعض المرات يعني تقدر تلقا شي واحد كيقولك انا كنلبس مزيان على ود راسي ماشي باش نعجب الناس ولكن في الحقيقة هو راه 
5DxuR1YuhSw-1315.25.wav,كيلبس مزيان اه باش يرضي راسو اه ولكن داك الرضا على راسو جايبو من غريزة ديال انه يعجب المحيط ديالو هادشي فاللاواعي ديالو كيدير هادشي باش كيعجب 
5DxuR1YuhSw-1325.25.wav,المجتمع ديالو هادي عندنا مكتوبة في الآ دي اين ديالنا وما عندنا كي نديرو ليها ملي كتجي وكتمدح ولا غير كترد البال لشي حاجة في المظهر ديالو لي متميز 
5DxuR1YuhSw-1335.25.wav,هو كيعجبو الحال كيحس براسو عجبك وكيحس بالراحة معاك بلا ما يعرف هو علاش حيت مرة خرى اللاواعي هو من يتحكم فينا 
5DxuR1YuhSw-1345.25.wav,تاني تقنية تقدر تخدمها هي في الجواب على الاسئلة المشهورة متلا الا جا شي واحد سلم غالبا ما كيقولك من اينا مدينة انت ولا فاش خدام فاش كتقرا شنو سميتك هاد 
5DxuR1YuhSw-1356.25.wav,اسئلة اللي كيتعاودو ما كاين حتى شي مشكل الا كنتي موجد الجواب من قبل ولكن كيفاش زعما موجد غتقولي وا انا الا كنت من مراكش وسولني شي واحد منين 
5DxuR1YuhSw-1366.25.wav,انت را غنقولو مراكشي شنو صعيب فهادي علاش غنكون موجد هنا فين كيجي الدور ديال تقنية التانية الأسئلة اللي كتعاود غالبا ما كيكون عندها 
5DxuR1YuhSw-1376.25.wav,عندها الجواب بجملة وحدة فاش خدام مهندس فاش كتقرا فلافاك فين ساكن في قنيطرة شنو هو الحوار لي يمكن يوقع من بعد جواب فحال هذا 
5DxuR1YuhSw-1386.25.wav,والو هادشي علاش قلت لك كون موجد شي لعيبة فاش خدام خدام مهندس فالشركة ديال الطحين كنراقب الكاليتي ديال هادي وهادي وربما تزيد شي لعيبة 
5DxuR1YuhSw-1396.25.wav,كتوقع ليك ولا شي حاجة فحال هاكا ولا ساكن فمراكش حدا جامع الفنا واش سبق ليك مشيتي ليها المهم هادشي واخا يبان ليك باز ليك بزاف ولكن را حتى حنا اصلا باقين كنهضرو دابا غير فالاساس 
5DxuR1YuhSw-1406.25.wav,اخر تقنية فهاد البارتي هي قلب وقرا على حوايج انتيريسي دابا غا بيني وبينك واش هادي واحد الحاجة عاد غتسنى مني انا نقولها 
5DxuR1YuhSw-1416.25.wav,ولا تقراها فشي كتاب راه باينة من الطيارة نتا ولا نتي غتكون عارف هادشي حاول تعمر راسك حيت فلخر باش تهضر مع شي واحد راه غتحتاجو انكم تهضرو فشي موضوع 
5DxuR1YuhSw-1426.25.wav,هاد الموضوع خاص راسك يكون عامر فيه وهادي مكنضنش واحد الحاجة اللي غتلقى فيها مشكلة فهاد الوقت حيت شوف هاد الكتاب تكتب فألف وتسعمية وتسعود وتسعين الوقت ديال الجورنال 
5DxuR1YuhSw-1436.25.wav,الوقت ديال الأخبار والكاتبة كتقولك فيه سير شوف الأخبار عرف اش واقع باش ملي تكون تهضر تلقا ما تقول ولكن الكتاب هذا تكتب فواحد الفترة لي ما كانش فيها فايسبوك ماكانش 
5DxuR1YuhSw-1446.25.wav,مكانش انستغرام اما دابا انا متأكد مية فالمية بلي راك عارف شنو واقع فالعالم وفلمغرب الا فحالة ما كنتي فحالي ما عندك لا فيسبوك لا انستغرام ولكن غالبا ما غتكون عارف وما غاديش 
5DxuR1YuhSw-1456.25.wav,نتعمق فهاد التقنية حيت را ما عندها تا معنى انني نقول ليك سير تفرج فالأخبار ولا قرا الجورنال فهاد الوقت هادي باختصار كانت هي البارتي التالتة من البودكاست ديالنا 
5DxuR1YuhSw-1466.25.wav,كيفاش تحول من غريب وتنتاقل لكاتيجوري ديال المعارف خلينا نهضرو عليك كيفاش تنتقل من المعارف الى صديق من قبيلة حتى لدابا كان كلشي داير على النفس 
5DxuR1YuhSw-1482.15.wav,ولا الهضرة مع شي واحد ولكن واش هادشي كافي باش انك تخلق واحد التواصل مع شي واحد طبعا لا هاد البارتي هادي من البودكاست غتكون اهم واحتمال  
5DxuR1YuhSw-1492.15.wav,الهضرة اللي غتسمعها دابا هضرة اللي غتبدل حياتك كاملة وأنا عارف علاش كنهضر حيت انا لي كتسمعني دابا هادشي بدل لي حياتي فلول غنقوليك داكشي لي قالك 
5DxuR1YuhSw-1502.15.wav,كتاب وفي نفس الوقت غنعطيك شي حوايج خرين من مصادر وكتوبة خرين لي غادي يخليو النيفو ديالك في التواصل يفوت السقف ولي غيخليك حرفيا تصايب صداقة 
5DxuR1YuhSw-1512.15.wav,ما كاملاش بضع دقائق غتولي دخل للقلب في البلاصة فسمع مزيان باش تفوت مرحلة التعارف ودخل فمرحلة الصداقة كتحتاج انك تبني واحد 
5DxuR1YuhSw-1522.15.wav, ايموشنال كونيكشن وحدة تواصل عاطفي شنو زعما تواصل عاطفي بكل بساطة ملي كيكونو طرفين يعني نتا ولاخر كيتيقو فبعضياتهم حتى لديك 
5DxuR1YuhSw-1532.15.wav,لديك الدرجة اللي يقدروا يتشاركوا معلومات على راسهم كيقدروا يقولوا شكون هوما الرأي ديالهم شي حاجة ولا كيفاش كيحسو بها اول حاجة بين الاهتمام ديالك بهم نقدر نلخص ليك 
5DxuR1YuhSw-1542.15.wav,التقنية فجوج كلمات سول وسمع انبداو بالكلمة اللولة سول غتسول ولهداك اللي كتهضر معاه اسئلة اللي غيخليه يعبر على الأفكار والأحاسيس والمشاعر 
5DxuR1YuhSw-1552.15.wav,ديالو يعني اسئلة اللي تكون عاطفية واسئلة اللي عندها جواب طويل كيفاش زعما اما سؤال عاطفي حنا البشر باش نخلقو واحد التواصل عاطفي لي هضرت ليك 
5DxuR1YuhSw-1562.15.wav,عليه خصنا نهضرو بطريقة عاطفية خصنا نعبرو على الأحاسيس ديالنا وبالمناسبة هاد القضية لي غنقولك دابا تقدر ديرها حتى مع الحبيب ديالك 
5DxuR1YuhSw-1572.15.wav,مراتك راجلك خطيبك خطيبتك الى اخره وغتخليك باش تخلق واحد الحب كبير بيناتكم المهم ما علينا نرجعو للموضوع دابا باش تخلي لاخر يهضر 
5DxuR1YuhSw-1582.15.wav,بطريقة عاطفية خاصك تسولو سؤال عاطفي غنعطيك مثال تخايل معايا جيت عندك وبديت كنهضر معاك على القراية ولا الخدمة ديالك وبديتي كتقول 
5DxuR1YuhSw-1592.15.wav,كنقرا لانفورماتيك كندير هادي كندير هادي كندير هادي هادشي شنو هو هادشي تواصل منطقي يعني كتهضر على واحد الحاجة منطقية بطريقة باردة ولكن تخايل معايا قلت لك 
5DxuR1YuhSw-1602.15.wav,شنو كتقرا وقلتي لي ومن بعد قلت لك واش عاجبك هاد دومين واش مرتاح فيه هنا شنو غيوقع غاتبدا تعبر تقدر تقولي اه تقدر تقولي 
5DxuR1YuhSw-1612.15.wav,الا غاتبدا تخرج داك الاحساس لي عندك لداخل فيك غاتبدا تقول داكشي لي عاجبك وداكشي اللي ما عاجبكش وهادشي غا يخليك تهضر كتر وتخرج مشاعر كتر هدا هو 
